Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/7/2023,AirNow,40131004,3,6.8,ug/m3 LC,28,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/8/2023,AirNow,40131004,3,4.8,ug/m3 LC,20,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/9/2023,AirNow,40131004,3,6.9,ug/m3 LC,29,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/12/2023,AirNow,40131004,3,9.1,ug/m3 LC,38,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/13/2023,AirNow,40131004,3,13.9,ug/m3 LC,55,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/14/2023,AirNow,40131004,3,9.1,ug/m3 LC,38,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/15/2023,AirNow,40131004,3,3.8,ug/m3 LC,16,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/16/2023,AirNow,40131004,3,2.7,ug/m3 LC,11,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/17/2023,AirNow,40131004,3,5.4,ug/m3 LC,23,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/18/2023,AirNow,40131004,3,5.6,ug/m3 LC,23,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/19/2023,AirNow,40131004,3,4.4,ug/m3 LC,18,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/20/2023,AirNow,40131004,3,5.6,ug/m3 LC,23,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/21/2023,AirNow,40131004,3,11.7,ug/m3 LC,49,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/22/2023,AirNow,40131004,3,8.6,ug/m3 LC,36,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/23/2023,AirNow,40131004,3,8.2,ug/m3 LC,34,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/24/2023,AirNow,40131004,3,4.6,ug/m3 LC,19,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/25/2023,AirNow,40131004,3,5.6,ug/m3 LC,23,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/26/2023,AirNow,40131004,3,6.1,ug/m3 LC,25,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/27/2023,AirNow,40131004,3,4.5,ug/m3 LC,19,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/28/2023,AirNow,40131004,3,1.4,ug/m3 LC,6,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/29/2023,AirNow,40131004,3,1,ug/m3 LC,4,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/30/2023,AirNow,40131004,3,0.6,ug/m3 LC,3,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
7/31/2023,AirNow,40131004,3,2.4,ug/m3 LC,10,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/1/2023,AirNow,40131004,3,-0.2,ug/m3 LC,0,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/2/2023,AirNow,40131004,3,2.7,ug/m3 LC,11,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/3/2023,AirNow,40131004,3,5.2,ug/m3 LC,22,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/4/2023,AirNow,40131004,3,5.4,ug/m3 LC,23,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/5/2023,AirNow,40131004,3,3.4,ug/m3 LC,14,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/6/2023,AirNow,40131004,3,5.3,ug/m3 LC,22,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/7/2023,AirNow,40131004,3,5,ug/m3 LC,21,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/8/2023,AirNow,40131004,3,4.9,ug/m3 LC,20,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/9/2023,AirNow,40131004,3,5.1,ug/m3 LC,21,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/10/2023,AirNow,40131004,3,4.3,ug/m3 LC,18,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/11/2023,AirNow,40131004,3,3.1,ug/m3 LC,13,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/12/2023,AirNow,40131004,3,2.9,ug/m3 LC,12,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/13/2023,AirNow,40131004,3,3,ug/m3 LC,13,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/14/2023,AirNow,40131004,3,3.8,ug/m3 LC,16,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/15/2023,AirNow,40131004,3,4.2,ug/m3 LC,18,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/16/2023,AirNow,40131004,3,4.6,ug/m3 LC,19,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/17/2023,AirNow,40131004,3,5.1,ug/m3 LC,21,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/18/2023,AirNow,40131004,3,5.3,ug/m3 LC,22,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/19/2023,AirNow,40131004,3,4.5,ug/m3 LC,19,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/20/2023,AirNow,40131004,3,5,ug/m3 LC,21,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/21/2023,AirNow,40131004,3,6.1,ug/m3 LC,25,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/22/2023,AirNow,40131004,3,6.3,ug/m3 LC,26,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/23/2023,AirNow,40131004,3,8.1,ug/m3 LC,34,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/24/2023,AirNow,40131004,3,5.5,ug/m3 LC,23,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/25/2023,AirNow,40131004,3,7.2,ug/m3 LC,30,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
8/26/2023,AirNow,40131004,3,4.3,ug/m3 LC,18,NORTH PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.56031,-112.06619
1/1/2023,AQS,40132001,3,66.9,ug/m3 LC,157,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/2/2023,AQS,40132001,3,5.4,ug/m3 LC,23,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/3/2023,AQS,40132001,3,5.1,ug/m3 LC,21,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/4/2023,AQS,40132001,3,3.9,ug/m3 LC,16,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/5/2023,AQS,40132001,3,4.6,ug/m3 LC,19,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/6/2023,AQS,40132001,3,12.4,ug/m3 LC,52,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/7/2023,AQS,40132001,3,12,ug/m3 LC,50,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/8/2023,AQS,40132001,3,14.5,ug/m3 LC,56,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/9/2023,AQS,40132001,3,13.2,ug/m3 LC,53,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/10/2023,AQS,40132001,3,9,ug/m3 LC,38,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/11/2023,AQS,40132001,3,8.3,ug/m3 LC,35,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/12/2023,AQS,40132001,3,5.2,ug/m3 LC,22,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/13/2023,AQS,40132001,3,4.9,ug/m3 LC,20,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/14/2023,AQS,40132001,3,13.1,ug/m3 LC,53,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/15/2023,AQS,40132001,3,5.5,ug/m3 LC,23,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/16/2023,AQS,40132001,3,3,ug/m3 LC,13,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/17/2023,AQS,40132001,3,1.2,ug/m3 LC,5,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/18/2023,AQS,40132001,3,3,ug/m3 LC,13,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/19/2023,AQS,40132001,3,8.4,ug/m3 LC,35,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/20/2023,AQS,40132001,3,6.1,ug/m3 LC,25,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/21/2023,AQS,40132001,3,6.4,ug/m3 LC,27,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/22/2023,AQS,40132001,3,12,ug/m3 LC,50,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/23/2023,AQS,40132001,3,2.2,ug/m3 LC,9,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/24/2023,AQS,40132001,3,8.8,ug/m3 LC,37,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
1/25/2023,AQS,40132001,3,11.8,ug/m3 LC,49,GLENDALE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.57453,-112.19193
